Id,Firstname,Surname,Borncountry,Borncountry code,Born city,Gender,Year,Category,Motivation,Organization name,Organization city,Organization country,latitude,longitude
818,Intergovernmental Panel on Climate Change,,,,,org,2007,Peace,"""for their efforts to build up and disseminate greater knowledge about man-made climate change and to lay the foundations for the measures that are needed to counteract such change""",,,,,
827,Makoto,Kobayashi,Japan,JP,Nagoya,male,2008,Physics,"""for the discovery of the origin of the broken symmetry which predicts the existence of at least three families of quarks in nature""",High Energy Accelerator Research Organization (KEK),Tsukuba,Japan,37.55262259,137.9799595
866,Adam G.,Riess,USA,US,Washington DC,male,2011,Physics,"""for the discovery of the accelerating expansion of the Universe through observations of distant supernovae""",Johns Hopkins University,Baltimore MD,USA,45.68753334,-112.4943339
879,Brian,Kobilka,USA,US,Little Falls MN,male,2012,Chemistry,"""for studies of G-protein-coupled receptors""",Stanford University School of Medicine,Stanford CA,USA,45.68753334,-112.4943339
910,Stefan W.,Hell,Romania,RO,Arad,male,2014,Chemistry,"""for the development of super-resolved fluorescence microscopy""",Max Planck Institute for Biophysical Chemistry,Göttingen,Germany,51.10627344,10.38171087
934,Juan Manuel,Santos,Colombia,CO,Bogotá,male,2016,Peace,"""for his resolute efforts to bring the country's more than 50-year-long civil war to an end""",,,,,
949,Richard H.,Thaler,USA,US,East Orange NJ,male,2017,Economics,"""for his contributions to behavioural economics""",University of Chicago,Chicago IL,USA,45.68753334,-112.4943339
970,William,Kaelin,USA,US,New York NY,male,2019,Medicine,"""for their discoveries of how cells sense and adapt to oxygen availability""",Harvard Medical School,Boston MA,USA,45.68753334,-112.4943339
983,Esther,Duflo,France,FR,Paris,female,2019,Economics,"""for their experimental approach to alleviating global poverty""",Massachusetts Institute of Technology (MIT),Cambridge MA,USA,45.68753334,-112.4943339
219,Sir Cyril,Hinshelwood,United Kingdom,GB,London,male,1956,Chemistry,"""for their researches into the mechanism of chemical reactions""",University of Oxford,Oxford,United Kingdom,,
226,Max F.,Perutz,Austria,AT,Vienna,male,1962,Chemistry,"""for their studies of the structures of globular proteins""",MRC Laboratory of Molecular Biology,Cambridge,United Kingdom,,
296,Ivan,Pavlov,Russia,RU,Ryazan,male,1904,Medicine,"""in recognition of his work on the physiology of digestion through which knowledge on vital aspects of the subject has been transformed and enlarged""",Military Medical Academy,St. Petersburg,Russia,61.98434174,96.69345577
311,Archibald V.,Hill,United Kingdom,GB,Bristol,male,1922,Medicine,"""for his discovery relating to the production of heat in the muscle""",London University,London,United Kingdom,,
326,George H.,Whipple,USA,US,Ashland NH,male,1934,Medicine,"""for their discoveries concerning liver therapy in cases of anaemia""",University of Rochester,Rochester NY,USA,45.68753334,-112.4943339
375,Sir John,Eccles,Australia,AU,Melbourne,male,1963,Medicine,"""for their discoveries concerning the ionic mechanisms involved in excitation and inhibition in the peripheral and central portions of the nerve cell membrane""",Australian National University,Canberra,Australia,-25.73238311,134.4911178
412,Andrew V.,Schally,Poland (now Lithuania),LT,Wilno (now Vilnius),male,1977,Medicine,"""for their discoveries concerning the peptide hormone production of the brain""",Veterans Administration Hospital,New Orleans LA,USA,45.68753334,-112.4943339
446,Edmond H.,Fischer,China,CN,Shanghai,male,1992,Medicine,"""for their discoveries concerning reversible protein phosphorylation as a biological regulatory mechanism""",University of Washington,Seattle WA,USA,45.68753334,-112.4943339
456,Rolf M.,Zinkernagel,Switzerland,CH,Basel,male,1996,Medicine,"""for their discoveries concerning the specificity of the cell mediated immune defence""",University of Zurich Institute of Experimental Immunology,Zurich,Switzerland,46.79908592,8.215912662
473,Klas Pontus,Arnoldson,Sweden,SE,Gothenburg,male,1908,Peace,"""for their long time work for the cause of peace as politicians peace society leaders orators and authors""",,,,,
577,Rudyard,Kipling,British India (now India),IN,Bombay (now Mumbai),male,1907,Literature,"""in consideration of the power of observation originality of imagination virility of ideas and remarkable talent for narration which characterize the creations of this world-famous author""",,,,,
608,Eugene,O'Neill,USA,US,New York NY,male,1936,Literature,"""for the power honesty and deep-felt emotions of his dramatic works which embody an original concept of tragedy""",,,,,
621,Bertrand,Russell,United Kingdom,GB,Trelleck,male,1950,Literature,"""in recognition of his varied and significant writings in which he champions humanitarian ideals and freedom of thought""",,,,,
690,James E.,Meade,United Kingdom,GB,Swanage,male,1977,Economics,"""for their pathbreaking contribution to the theory of international trade and international capital movements""",University of Cambridge,Cambridge,United Kingdom,,
721,Il´ja M.,Frank,Russia,RU,Leningrad (now St. Petersburg),male,1958,Physics,"""for the discovery and the interpretation of the Cherenkov effect""",Lomonosov Moscow State University,Moscow,USSR (now Russia),61.98434174,96.69345577
725,Kim,Dae-jung,Korea (now South Korea),KR,Mokpo,male,2000,Peace,"""for his work for democracy and human rights in South Korea and in East Asia in general and for peace and reconciliation with North Korea in particular""",,,,,
742,Ryoji,Noyori,Japan,JP,Kobe,male,2001,Chemistry,"""for their work on chirally catalysed hydrogenation reactions""",Nagoya University,Nagoya,Japan,37.55262259,137.9799595
792,John L.,Hall,USA,US,Denver CO,male,2005,Physics,"""for their contributions to the development of laser-based precision spectroscopy including the optical frequency comb technique""",University of Colorado JILA,Boulder CO,USA,45.68753334,-112.4943339
830,Martin,Chalfie,USA,US,Chicago IL,male,2008,Chemistry,"""for the discovery and development of the green fluorescent protein GFP""",Columbia University,New York NY,USA,45.68753334,-112.4943339
845,Barack,Obama,USA,US,Honolulu HI,male,2009,Peace,"""for his extraordinary efforts to strengthen international diplomacy and cooperation between peoples""",,,,,
875,Shinya,Yamanaka,Japan,JP,Osaka,male,2012,Medicine,"""for the discovery that mature cells can be reprogrammed to become pluripotent""",Kyoto University,Kyoto,Japan,37.55262259,137.9799595
904,May-Britt,Moser,Norway,NO,Fosnavåg,female,2014,Medicine,"""for their discoveries of cells that constitute a positioning system in the brain""",Norwegian University of Science and Technology (NTNU),Trondheim,Norway,68.79582817,15.41070269
905,Edvard I.,Moser,Norway,NO,Ålesund,male,2014,Medicine,"""for their discoveries of cells that constitute a positioning system in the brain""",Norwegian University of Science and Technology (NTNU),Trondheim,Norway,68.79582817,15.41070269
933,Bernard L.,Feringa,the Netherlands,NL,Barger-Compascuum,male,2016,Chemistry,"""for the design and synthesis of molecular machines""",University of Groningen,Groningen,the Netherlands,52.07241686,5.221591771
962,Donna,Strickland,Canada,CA,Guelph,female,2018,Physics,"""for their method of generating high-intensity ultra-short optical pulses""",University of Waterloo,Waterloo,Canada,61.37656007,-98.29453737
982,Abhijit,Banerjee,India,IN,Mumbai,male,2019,Economics,"""for their experimental approach to alleviating global poverty""",Massachusetts Institute of Technology (MIT),Cambridge MA,USA,45.68753334,-112.4943339
225,Melvin,Calvin,USA,US,St. Paul MN,male,1961,Chemistry,"""for his research on the carbon dioxide assimilation in plants""",University of California,Berkeley CA,USA,45.68753334,-112.4943339
243,William H.,Stein,USA,US,New York NY,male,1972,Chemistry,"""for their contribution to the understanding of the connection between chemical structure and catalytic activity of the active centre of the ribonuclease molecule""",Rockefeller University,New York NY,USA,45.68753334,-112.4943339
274,Thomas R.,Cech,USA,US,Chicago IL,male,1989,Chemistry,"""for their discovery of catalytic properties of RNA""",University of Colorado,Boulder CO,USA,45.68753334,-112.4943339
316,Johannes,Fibiger,Denmark,DK,Silkeborg,male,1926,Medicine,"""for his discovery of the Spiroptera carcinoma""",Copenhagen University,Copenhagen,Denmark,55.96592133,10.050229
143,Russell A.,Hulse,USA,US,New York NY,male,1993,Physics,"""for the discovery of a new type of pulsar a discovery that has opened up new possibilities for the study of gravitation""",Princeton University,Princeton NJ,USA,45.68753334,-112.4943339
168,Wilhelm,Ostwald,Russian Empire (now Latvia),LV,Riga,male,1909,Chemistry,"""in recognition of his work on catalysis and for his investigations into the fundamental principles governing chemical equilibria and rates of reaction""",Leipzig University,Leipzig,Germany,51.10627344,10.38171087
471,Ernesto Teodoro,Moneta,Austrian Empire (now Italy),IT,Milan,male,1907,Peace,"""for his work in the press and in peace meetings both public and private for an understanding between France and Italy""",,,,,
503,Nansen International Office for Refugees,,,,,org,1938,Peace,"""for having carried on the work of Fridtjof Nansen to the benefit of refugees across Europe""",,,,,
553,Aung San Suu Kyi,,Burma (now Myanmar),MM,Rangoon (now Yangon),female,1991,Peace,"""for her non-violent struggle for democracy and human rights""",,,,,
573,Frédéric,Mistral,France,FR,Maillane,male,1904,Literature,"""in recognition of the fresh originality and true inspiration of his poetic production which faithfully reflects the natural scenery and native spirit of his people and in addition his significant work as a Proven&ccedil;al philologist""",,,,,
581,Maurice,Maeterlinck,Belgium,BE,Ghent,male,1911,Literature,"""in appreciation of his many-sided literary activities and especially of his dramatic works which are distinguished by a wealth of imagination and by a poetic fancy which reveals sometimes in the guise of a fairy tale a deep inspiration while in a mysterious way they appeal to the readers' own feelings and stimulate their imaginations""",,,,,
584,Romain,Rolland,France,FR,Clamecy,male,1915,Literature,"""as a tribute to the lofty idealism of his literary production and to the sympathy and love of truth with which he has described different types of human beings""",,,,,
610,Pearl,Buck,USA,US,Hillsboro WV,female,1938,Literature,"""for her rich and truly epic descriptions of peasant life in China and for her biographical masterpieces""",,,,,
618,André,Gide,France,FR,Paris,male,1947,Literature,"""for his comprehensive and artistically significant writings in which human problems and conditions have been presented with a fearless love of truth and keen psychological insight""",,,,,
664,Joseph,Brodsky,USSR (now Russia),RU,Leningrad (now St. Petersburg),male,1987,Literature,"""for an all-embracing authorship imbued with clarity of thought and poetic intensity""",,,,,
684,Gunnar,Myrdal,Sweden,SE,Skattungbyn,male,1974,Economics,"""for their pioneering work in the theory of money and economic fluctuations and for their penetrating analysis of the interdependence of economic social and institutional phenomena""",,,,,
728,Jack,Kilby,USA,US,Jefferson City MO,male,2000,Physics,"""for his part in the invention of the integrated circuit""",Texas Instruments,Dallas TX,USA,45.68753334,-112.4943339
763,J. M.,Coetzee,South Africa,ZA,Cape Town,male,2003,Literature,"""who in innumerable guises portrays the surprising involvement of the outsider""",,,,,
782,Elfriede,Jelinek,Austria,AT,Mürzzuschlag,female,2004,Literature,"""for her musical flow of voices and counter-voices in novels and plays that with extraordinary linguistic zeal reveal the absurdity of society's clich&eacute;s and their subjugating power""",,,,,
787,Edward C.,Prescott,USA,US,Glens Falls NY,male,2004,Economics,"""for their contributions to dynamic macroeconomics: the time consistency of economic policy and the driving forces behind business cycles""",Arizona State University,Tempe AZ,USA,45.68753334,-112.4943339
836,Carol W.,Greider,USA,US,San Diego CA,female,2009,Medicine,"""for the discovery of how chromosomes are protected by telomeres and the enzyme telomerase""",Johns Hopkins University School of Medicine,Baltimore MD,USA,45.68753334,-112.4943339
838,Charles K.,Kao,China,CN,Shanghai,male,2009,Physics,"""for groundbreaking achievements concerning the transmission of light in fibers for optical communication""",Standard Telecommunication Laboratories,Harlow,United Kingdom,,
877,David J.,Wineland,USA,US,Milwaukee WI,male,2012,Physics,"""for ground-breaking experimental methods that enable measuring and manipulation of individual quantum systems""",National Institute of Standards and Technology,Boulder CO,USA,45.68753334,-112.4943339
